id,title,channel,categories,text_length,attachments_count,images_count,url,markdown_path
668,关于苏州市2016年创客式教学教师培训第四次培训活动的通知,公告通知,公告通知,62,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=668,suzhou_djg_site_crawl_2026-05-15\articles\668_关于苏州市2016年创客式教学教师培训第四次培训活动的通知.md
669,关于“2016年苏州市创客教育活动”作品报送的通知,公告通知,公告通知,70,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=669,suzhou_djg_site_crawl_2026-05-15\articles\669_关于“2016年苏州市创客教育活动”作品报送的通知.md
670,关于免费试用省馆语音学习系统的通知,公告通知,公告通知,46,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=670,suzhou_djg_site_crawl_2026-05-15\articles\670_关于免费试用省馆语音学习系统的通知.md
671,关于转发《关于开展“数学真有趣 科学真好玩”全国小学生数学之光活动通知》的通知,公告通知,公告通知,88,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=671,suzhou_djg_site_crawl_2026-05-15\articles\671_关于转发《关于开展“数学真有趣 科学真好玩”全国小学生数学之光活动通知》的通知.md
672,关于公布《2016年苏州市中学生英语口语电视比赛细则》的通知,公告通知,公告通知,81,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=672,suzhou_djg_site_crawl_2026-05-15\articles\672_关于公布《2016年苏州市中学生英语口语电视比赛细则》的通知.md
673,关于举行2016年下半年苏州市数字化学习教学研讨会的通知,公告通知,公告通知,78,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=673,suzhou_djg_site_crawl_2026-05-15\articles\673_关于举行2016年下半年苏州市数字化学习教学研讨会的通知.md
674,关于公布2016年苏州市信息化教学能手比赛细则的通知,公告通知,公告通知,74,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=674,suzhou_djg_site_crawl_2026-05-15\articles\674_关于公布2016年苏州市信息化教学能手比赛细则的通知.md
676,关于召开“苏州市教育局数字化办公与流媒体应用云项目”建设协调会的通知,公告通知,公告通知,90,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=676,suzhou_djg_site_crawl_2026-05-15\articles\676_关于召开“苏州市教育局数字化办公与流媒体应用云项目”建设协调会的通知.md
681,关于苏州市2016年创客式教学教师培训第五次培训活动的通知,公告通知,公告通知,80,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=681,suzhou_djg_site_crawl_2026-05-15\articles\681_关于苏州市2016年创客式教学教师培训第五次培训活动的通知.md
682,关于做好中文域名注册和网站挂标工作的通知,公告通知,公告通知,62,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=682,suzhou_djg_site_crawl_2026-05-15\articles\682_关于做好中文域名注册和网站挂标工作的通知.md
683,关于举办AR技术与教育创客培训活动的通知,公告通知,公告通知,62,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=683,suzhou_djg_site_crawl_2026-05-15\articles\683_关于举办AR技术与教育创客培训活动的通知.md
684,关于开展苏州市师生媒介素养现状调研的通知,公告通知,公告通知,62,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=684,suzhou_djg_site_crawl_2026-05-15\articles\684_关于开展苏州市师生媒介素养现状调研的通知.md
685,关于苏州市智慧教育应用成果集中开放展示的通知,公告通知,公告通知,69,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=685,suzhou_djg_site_crawl_2026-05-15\articles\685_关于苏州市智慧教育应用成果集中开放展示的通知.md
686,关于苏州市智慧教育应用成果集中开放展示的通知,公告通知,公告通知,73,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=686,suzhou_djg_site_crawl_2026-05-15\articles\686_关于苏州市智慧教育应用成果集中开放展示的通知.md
687,关于开展首届苏州市教育信息化展示月活动的通知,公告通知,公告通知,56,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=687,suzhou_djg_site_crawl_2026-05-15\articles\687_关于开展首届苏州市教育信息化展示月活动的通知.md
688,苏州市电化教育馆2016简报（1）,公告通知,公告通知,56,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=688,suzhou_djg_site_crawl_2026-05-15\articles\688_苏州市电化教育馆2016简报（1）.md
689,苏州市电化教育馆2016简报（2）,公告通知,公告通知,56,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=689,suzhou_djg_site_crawl_2026-05-15\articles\689_苏州市电化教育馆2016简报（2）.md
690,苏州市电化教育馆2016简报（3）,公告通知,公告通知,61,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=690,suzhou_djg_site_crawl_2026-05-15\articles\690_苏州市电化教育馆2016简报（3）.md
691,2016年苏州市中学生英语口语电视比赛如期举行,信息技能评比,TypeID 31,112,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=691,suzhou_djg_site_crawl_2026-05-15\articles\691_2016年苏州市中学生英语口语电视比赛如期举行.md
692,“全国教育教学信息化交流展示活动”在北京举行,信息技能评比,TypeID 31,203,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=692,suzhou_djg_site_crawl_2026-05-15\articles\692_“全国教育教学信息化交流展示活动”在北京举行.md
693,2016 年苏州市信息化教学能手比赛在张家港市顺利举行,信息技能评比,TypeID 31,192,0,3,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=693,suzhou_djg_site_crawl_2026-05-15\articles\693_2016 年苏州市信息化教学能手比赛在张家港市顺利举行.md
694,2016年下半年苏州市数字化学习教学研讨会在盛泽二中举行,教育信息化科研,TypeID 30,356,0,2,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=694,suzhou_djg_site_crawl_2026-05-15\articles\694_2016年下半年苏州市数字化学习教学研讨会在盛泽二中举行.md
696,首届苏州市教育信息化展示月：优质服务是教育信息化的保证力,图文报道,图文报道,404,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=696,suzhou_djg_site_crawl_2026-05-15\articles\696_首届苏州市教育信息化展示月：优质服务是教育信息化的保证力.md
697,关于举办2016年教育信息技术能力提升培训班的通知,公告通知,公告通知,72,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=697,suzhou_djg_site_crawl_2026-05-15\articles\697_关于举办2016年教育信息技术能力提升培训班的通知.md
698,关于召开2016年度苏州市智慧校园示范校项目学校现场观摩研讨会的通知,公告通知,公告通知,90,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=698,suzhou_djg_site_crawl_2026-05-15\articles\698_关于召开2016年度苏州市智慧校园示范校项目学校现场观摩研讨会的通知.md
699,关于召开苏州市中小学智慧校园信息化水平星级评估方案研讨会的通知,公告通知,公告通知,84,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=699,suzhou_djg_site_crawl_2026-05-15\articles\699_关于召开苏州市中小学智慧校园信息化水平星级评估方案研讨会的通知.md
700,关于开展第三批苏州教育网络电视台基地校申报工作的通知,公告通知,公告通知,74,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=700,suzhou_djg_site_crawl_2026-05-15\articles\700_关于开展第三批苏州教育网络电视台基地校申报工作的通知.md
701,关于开展2016 年度苏州市智慧校园示范校项目学校中期评估的通知,公告通知,公告通知,85,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=701,suzhou_djg_site_crawl_2026-05-15\articles\701_关于开展2016 年度苏州市智慧校园示范校项目学校中期评估的通知.md
702,关于固定资产数据核对情况说明,公告通知,公告通知,54,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=702,suzhou_djg_site_crawl_2026-05-15\articles\702_关于固定资产数据核对情况说明.md
703,关于固定资产数据核对情况说明,公告通知,公告通知,50,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=703,suzhou_djg_site_crawl_2026-05-15\articles\703_关于固定资产数据核对情况说明.md
704,关于报送资产清查结果的报告,公告通知,公告通知,49,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=704,suzhou_djg_site_crawl_2026-05-15\articles\704_关于报送资产清查结果的报告.md
705,苏州市教育信息化心理辅导学会关于公布征文比赛结果暨举办心理健康教育讲座的通知,公告通知,公告通知,98,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=705,suzhou_djg_site_crawl_2026-05-15\articles\705_苏州市教育信息化心理辅导学会关于公布征文比赛结果暨举办心理健康教育讲座的通知.md
706,“苏州市首届教育信息化展示月课堂教学观摩活动”之“未来教室”课堂教学观摩活动成功举办,教育信息化科研,TypeID 30,757,0,3,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=706,suzhou_djg_site_crawl_2026-05-15\articles\706_“苏州市首届教育信息化展示月课堂教学观摩活动”之“未来教室”课堂教学观摩活动成功举办.md
707,【信息化背景下的教育新画面】未来教室：指尖链接资源 思辨更为重要,专题报道,专题报道,1557,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=707,suzhou_djg_site_crawl_2026-05-15\articles\707_【信息化背景下的教育新画面】未来教室：指尖链接资源 思辨更为重要.md
708,2016年苏州市智慧校园示范校项目研讨活动举行,图文报道,图文报道,595,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=708,suzhou_djg_site_crawl_2026-05-15\articles\708_2016年苏州市智慧校园示范校项目研讨活动举行.md
709,【信息化背景下的教育新画面】创客教育:AR魔法让恐龙“复活”了,专题报道,专题报道,1199,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=709,suzhou_djg_site_crawl_2026-05-15\articles\709_【信息化背景下的教育新画面】创客教育_AR魔法让恐龙“复活”了.md
710,苏州电化教育馆开放日中心机房展示,网络活动,网络活动,177,0,4,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=710,suzhou_djg_site_crawl_2026-05-15\articles\710_苏州电化教育馆开放日中心机房展示.md
711,【信息化背景下教育新画面】“智慧校园”使教育信息化更具“新生态”,专题报道,专题报道,1182,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=711,suzhou_djg_site_crawl_2026-05-15\articles\711_【信息化背景下教育新画面】“智慧校园”使教育信息化更具“新生态”.md
712,【信息化背景下的教育新画面】创客教育改变课堂:3D打印让你变“马良”,专题报道,专题报道,1328,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=712,suzhou_djg_site_crawl_2026-05-15\articles\712_【信息化背景下的教育新画面】创客教育改变课堂_3D打印让你变“马良”.md
713,【信息化背景下教育新画面】 苏州教育深议未来教师与未来教室： 教与学将是全息而主动的生态,专题报道,专题报道,1490,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=713,suzhou_djg_site_crawl_2026-05-15\articles\713_【信息化背景下教育新画面】 苏州教育深议未来教师与未来教室： 教与学将是全息而主动的生态.md
714,【信息化背景下教育新画面】阳山实验初级中学：开展全国翻转课堂展示 让教育变得更有效,专题报道,专题报道,1333,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=714,suzhou_djg_site_crawl_2026-05-15\articles\714_【信息化背景下教育新画面】阳山实验初级中学：开展全国翻转课堂展示 让教育变得更有效.md
715,【信息化背景下教育新画面】工业园区文萃小学：四年级学生诗歌创作也文采,专题报道,专题报道,1478,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=715,suzhou_djg_site_crawl_2026-05-15\articles\715_【信息化背景下教育新画面】工业园区文萃小学：四年级学生诗歌创作也文采.md
716,【信息化背景下教育新画面】工业园区胜浦实验小学：师生一起“翻转” 打造“自探自得”课堂,专题报道,专题报道,1148,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=716,suzhou_djg_site_crawl_2026-05-15\articles\716_【信息化背景下教育新画面】工业园区胜浦实验小学：师生一起“翻转” 打造“自探自得”课堂.md
717,长三角四校联盟：“课堂盛宴”，看信息技术如何促进学习方式转变,图文报道,图文报道,1035,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=717,suzhou_djg_site_crawl_2026-05-15\articles\717_长三角四校联盟：“课堂盛宴”，看信息技术如何促进学习方式转变.md
718,长三角联盟学校成果分享 让信息技术更好地服务课堂教学,图文报道,图文报道,646,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=718,suzhou_djg_site_crawl_2026-05-15\articles\718_长三角联盟学校成果分享 让信息技术更好地服务课堂教学.md
719,苏州中小学智慧校园星级评估标准制定研讨：关注课堂 提升师生信息素养,图文报道,图文报道,545,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=719,suzhou_djg_site_crawl_2026-05-15\articles\719_苏州中小学智慧校园星级评估标准制定研讨：关注课堂 提升师生信息素养.md
720,国家教育咨询委员会来苏调研教育现代化,图文报道,图文报道,650,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=720,suzhou_djg_site_crawl_2026-05-15\articles\720_国家教育咨询委员会来苏调研教育现代化.md
721,苏州华中师大教育研究院成立助力苏州教育信息化大发展,图文报道,图文报道,1006,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=721,suzhou_djg_site_crawl_2026-05-15\articles\721_苏州华中师大教育研究院成立助力苏州教育信息化大发展.md
722,Portal认证无感知，WLAN接入大不同,网络活动,网络活动,500,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=722,suzhou_djg_site_crawl_2026-05-15\articles\722_Portal认证无感知，WLAN接入大不同.md
723,大连市教育局信息中心网络科来馆参观,网络活动,网络活动,55,0,2,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=723,suzhou_djg_site_crawl_2026-05-15\articles\723_大连市教育局信息中心网络科来馆参观.md
726,关于召开苏州市中小学智慧校园信息化水平星级评估标准制定研讨会的通知,公告通知,公告通知,88,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=726,suzhou_djg_site_crawl_2026-05-15\articles\726_关于召开苏州市中小学智慧校园信息化水平星级评估标准制定研讨会的通知.md
727,关于举行首届苏州市青少年网络信息安全知识竞赛决赛的通知,公告通知,公告通知,74,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=727,suzhou_djg_site_crawl_2026-05-15\articles\727_关于举行首届苏州市青少年网络信息安全知识竞赛决赛的通知.md
728,关于召开2016年度苏州市智慧校园示范校项目学校中期评估会的通知,公告通知,公告通知,86,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=728,suzhou_djg_site_crawl_2026-05-15\articles\728_关于召开2016年度苏州市智慧校园示范校项目学校中期评估会的通知.md
729,关于公布首批AR试点学校的通知,公告通知,公告通知,58,2,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=729,suzhou_djg_site_crawl_2026-05-15\articles\729_关于公布首批AR试点学校的通知.md
730,苏州市总工会关于表彰苏州市模范职工之家、模范职工 小家、优秀工会工作者的决定,工会之家,工会之家,6666,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=730,suzhou_djg_site_crawl_2026-05-15\articles\730_苏州市总工会关于表彰苏州市模范职工之家、模范职工 小家、优秀工会工作者的决定.md
